V1,V2,set
67.0,9782.0,7
62.0,9637.0,7
27.0,8479.0,7
26.0,8397.0,7
42.0,9256.0,7
78.0,9992.0,7
63.0,9658.0,7
20.0,8014.0,7
21.0,8092.0,7
68.0,9807.0,7
44.0,9354.0,7
23.0,8195.0,7
24.0,8270.0,7
41.0,9230.0,7
19.0,7949.0,7
18.0,7875.0,7
22.0,8163.0,7
21.0,8092.0,7
69.0,9812.0,7
61.0,9622.0,7
53.0,9563.0,7
18.0,7875.0,7
65.0,9735.0,7
70.0,9830.0,7
20.0,8014.0,7
19.0,7949.0,7
40.0,9228.0,7
14.0,7617.0,7
13.0,7553.0,7
35.0,8929.0,7
34.0,8867.0,7
58.0,9595.0,7
71.0,9831.0,7
74.0,9875.0,7
15.0,7649.0,7
16.0,7692.0,7
27.0,8479.0,7
28.0,8520.0,7
8.0,7201.0,7
7.0,7161.0,7
34.0,8867.0,7
33.0,8831.0,7
10.0,7363.0,7
9.0,7328.0,7
11.0,7487.0,7
12.0,7521.0,7
31.0,8706.0,7
30.0,8673.0,7
37.0,8989.0,7
36.0,8956.0,7
12.0,7521.0,7
25.0,8302.0,7
24.0,8270.0,7
15.0,7649.0,7
22.0,8163.0,7
14.0,7617.0,7
13.0,7553.0,7
23.0,8195.0,7
32.0,8737.0,7
65.0,9735.0,7
31.0,8706.0,7
48.0,9458.0,7
4.0,6657.0,7
3.0,6629.0,7
35.0,8929.0,7
36.0,8956.0,7
42.0,9256.0,7
48.0,9458.0,7
29.0,8539.0,7
58.0,9595.0,7
53.0,9563.0,7
28.0,8520.0,7
0.0,6058.0,29
85.0,9993.0,29
85.0,9993.0,29
0.0,6058.0,29
3.0,6639.0,29
2.0,6304.0,29
79.0,9992.0,29
54.0,9572.0,29
52.0,9491.0,29
4.0,6786.0,29
5.0,6946.0,29
4.0,6786.0,29
3.0,6639.0,29
47.0,9380.0,29
31.0,8664.0,29
61.0,9693.0,29
16.0,7718.0,29
59.0,9673.0,29
18.0,7842.0,29
1.0,6190.0,29
34.0,8802.0,29
32.0,8683.0,29
20.0,7997.0,29
19.0,7873.0,29
10.0,7297.0,29
11.0,7420.0,29
78.0,9982.0,29
1.0,6190.0,29
2.0,6304.0,29
77.0,9916.0,29
8.0,7121.0,29
9.0,7233.0,29
